,Bagging,GLVQ,GP,KNORAE,KNORAU,LCA,MCB,MLP,OLA,Percep,SVM_RBF,SVM_lin
271,0.9188953544342028,0.9160735740436272,0.9480400674721196,0.9363727600429512,0.9208953080543304,0.8562197215793257,0.918476740840462,0.9160735740436272,0.9229967781479176,0.7277549430191919,0.9160735740436272,0.9160735740436272
272,0.9061002195997544,0.91624703015668,0.9353654474899782,0.93396027664411,0.9131140919587096,0.897427761615881,0.91420863628064,0.91624703015668,0.912669200721066,0.7112094971814475,0.91624703015668,0.91624703015668
273,0.9325451948179893,0.9325451948179893,0.959116145744417,0.9613980078528976,0.940532481052933,0.9306636915893024,0.9398979644719452,0.9325451948179893,0.938950408259076,0.7204148689175254,0.9325451948179893,0.9325451948179893
274,0.931882469614681,0.931882469614681,0.9526657229750016,0.9486065575180456,0.9389900980245808,0.9238936740964736,0.9280734811285868,0.931882469614681,0.9238986384347468,0.8991257673434687,0.931882469614681,0.931882469614681
275,0.9317465736721456,0.9317465736721456,0.9560448828309271,0.943236604313511,0.9437866111627412,0.9197256068695828,0.9268707810306824,0.9317465736721456,0.9256471359744544,0.887410082374234,0.9317465736721456,0.9317465736721456
276,0.7501990781602432,0.7839102994661282,0.8821362533137982,0.8792704621161525,0.7815554608478725,0.679955506825458,0.8073357995140172,0.6776108640788366,0.8015293946977116,0.6165837337265908,0.7769895525647736,0.6776108640788366
277,0.9115346756152124,0.9115346756152124,0.9156698313390484,0.9320737147343248,0.9157958780698504,0.9038722496823024,0.9121951567561396,0.9063021326075512,0.9168675296334872,0.9100654211258238,0.9115346756152124,0.9115346756152124
278,0.594242687405244,0.5247933367147953,0.7551277942220798,0.8113105841526895,0.6796469783055149,0.5401939671236766,0.7144870806004134,0.5440056147921316,0.7077704844634869,0.4549836135318503,0.6739560777288971,0.4752097456756646
279,0.6180125138019874,0.5293280864583395,0.7789339826839827,0.8573884547330026,0.6862199528866197,0.5812803712803712,0.7523188485213802,0.7208813699736951,0.7687551025332098,0.3579900456050189,0.7108406103786937,0.4898659479981081
280,0.6180125138019874,0.5293280864583395,0.7789339826839827,0.8573884547330026,0.6862199528866197,0.5812803712803712,0.7523188485213802,0.7208813699736951,0.7687551025332098,0.3579900456050189,0.7108406103786937,0.4898659479981081
281,0.693383793932993,0.590057398093713,0.7632828693549756,0.8383464173615185,0.7278530747366742,0.5669632904118613,0.737867457058535,0.7070846672956266,0.7269791316127345,0.3489010582264139,0.6943795420665572,0.6569936814642697
282,0.6645587226956607,0.6092934972759534,0.767192937781173,0.8585577192641953,0.7114293922099882,0.4437429971988796,0.7190491759672539,0.6891848748070091,0.7344637393062776,0.4576512307050479,0.6883206446439893,0.6445472613636927
283,0.6504802404981399,0.6005406476279391,0.7590489983872336,0.8522735434215137,0.7139844272085772,0.4507157863145258,0.7074522778248383,0.7094532627865962,0.7277468224317539,0.4729760244703341,0.6899662514615033,0.6497331885410517
284,0.8186009520492279,0.8200849947234818,0.8856391085549964,0.9110359978844328,0.8214128400060521,0.699634715768944,0.8249055182943781,0.6922168545356951,0.8150687052408646,0.6269637056940606,0.8226770969855943,0.6922168545356951
285,0.7059088442756376,0.6254512323909915,0.7240134059488899,0.8400368952234952,0.711825302966366,0.4353217972070431,0.7691971364767813,0.7011181411030041,0.7578458771616662,0.4990485784721928,0.7054763874118712,0.6489536190802015
286,0.4264286208840665,0.6862854858056778,0.4116508639787328,0.5955531023981727,0.6916734646450446,0.2582733513625962,0.6530177809388336,0.6862854858056778,0.6602108245943862,0.5400928641444713,0.6410773196250028,0.6862854858056778
287,0.4593282551022646,0.6869267245143823,0.6869267245143823,0.5394054256240113,0.6708721599457974,0.5465157014975836,0.6164442022019536,0.6869267245143823,0.6176597499885912,0.6869267245143823,0.691572079159737,0.6869267245143823
288,0.4980981704700714,0.6774632082650811,0.6434097743228178,0.6100061344549673,0.6668164621121611,0.4542874769070324,0.6789411301849113,0.6774632082650811,0.6933488132094943,0.3920686593666765,0.6032157677546763,0.6774632082650811
289,0.1945833333333333,0.2506907308377896,0.7659244264507421,0.5510082006962992,0.5241668900205486,0.2408819087888855,0.5622048084484889,0.6474236874236874,0.5559953452532592,0.4672843340234645,0.0758333333333333,0.0
290,0.3393643335654845,0.2583351716478651,0.6558026811300239,0.5763493786669373,0.6051061678463094,0.4222832817337461,0.6141069558460863,0.6651696129956999,0.6167416261919954,0.2637362637362637,0.33735676760067,0.192525961679099
291,0.9696061345416522,0.9696061345416522,0.9772498186579748,0.980970262966349,0.9696061345416522,0.9704988190724084,0.9798640589656497,0.9696061345416522,0.9811716524084692,0.9696061345416522,0.9696061345416522,0.9696061345416522
292,0.9706287339971548,0.9747633321714884,0.9773061321243908,0.9822906063183714,0.9706287339971548,0.9760698198672376,0.9769030159622284,0.9747633321714884,0.9768069006644688,0.931841430059166,0.9747633321714884,0.9747633321714884
293,0.965597769257581,0.9683333447239708,0.9746384081007888,0.9824382778274404,0.965597769257581,0.968064247352145,0.9730982474831408,0.9683333447239708,0.977033524497917,0.94133715035438,0.9683333447239708,0.9683333447239708
294,0.9722546764261648,0.9722546764261648,0.97347414894853,0.9783583783793924,0.9722546764261648,0.9663787256791686,0.974511065308058,0.9722546764261648,0.9703367875754264,0.9323565439983208,0.9722546764261648,0.9722546764261648
295,0.2038757889801533,0.3412697828487302,0.455323522280044,0.45165596160945,0.4691049023029643,0.3495556407699977,0.5502495181937691,0.0,0.5459273182957393,0.2433357583757716,0.4516677202846114,0.1907564610450858
296,0.5467635513252049,0.4877196265568793,0.5612082660167766,0.6080542671566357,0.596280112044818,0.3235874041924462,0.6512662698875793,0.0,0.6343535374238387,0.3918306974627375,0.5264583326560798,0.42893642305407
297,0.6364438796738888,0.6969472710453284,0.6421256038647343,0.4955925078903684,0.6046307060373557,0.3184014053579271,0.5532212318045909,0.6969472710453284,0.5405230288836845,0.6226309921962095,0.6969472710453284,0.6969472710453284
298,0.5252219418745911,0.2296650717703349,0.2575643224699829,0.5035155172181925,0.6081211013898665,0.4049298038795413,0.5729736902944483,0.6666666666666666,0.5872265829408686,0.6193768701330711,0.4227394827394827,0.3651319777468387
299,0.1387931034482758,0.0,0.0,0.4403334280572132,0.2751874825121068,0.2093722369584438,0.4190124161552732,0.0,0.4100451540074181,0.2187254130605821,0.1916607501157586,0.0
