,Dataset,Scaling technique,Model,acc_fold1,acc_fold2,acc_fold3,acc_fold4,acc_fold5,acc_mean,acc_stddev,recall_fold1,recall_fold2,recall_fold3,recall_fold4,recall_fold5,recall_mean,recall_stddev,precision_fold1,precision_fold2,precision_fold3,precision_fold4,precision_fold5,precision_mean,precision_stddev,f1_fold1,f1_fold2,f1_fold3,f1_fold4,f1_fold5,f1_mean,f1_stddev,gmean_fold1,gmean_fold2,gmean_fold3,gmean_fold4,gmean_fold5,gmean_mean,gmean_stddev
985,86.0,NOR,MCB,0.6307692307692307,0.676923076923077,0.676923076923077,0.6307692307692307,0.5846153846153846,0.64,0.034538375877913315,0.59375,0.71875,0.65625,0.5806451612903226,0.4838709677419355,0.6066532258064516,0.0786688278119282,0.6333333333333333,0.6571428571428571,0.6774193548387096,0.6206896551724138,0.5769230769230769,0.6331016554820781,0.034211641202324,0.6129032258064516,0.6865671641791045,0.6666666666666667,0.6000000000000001,0.5263157894736842,0.6184905692251814,0.056257743865532076,0.6291528696058958,0.6763034552893868,0.6763034552893868,0.626729107201861,0.5721227824325545,0.6361223339638171,0.03863105942270004
986,87.0,NOR,MCB,0.631578947368421,0.6473684210526316,0.631578947368421,0.6684210526315789,0.6473684210526316,0.6452631578947369,0.013562209186026452,0.65625,0.6458333333333334,0.6145833333333334,0.6145833333333334,0.6288659793814433,0.6320231958762887,0.016708821392670516,0.63,0.6526315789473685,0.6413043478260869,0.6941176470588235,0.6630434782608695,0.6562194104186297,0.021934599845257308,0.6428571428571429,0.6492146596858639,0.6276595744680851,0.6519337016574587,0.6455026455026454,0.6434335448342392,0.008474733186059702,0.6308239293077222,0.6473828928301072,0.6315262105486431,0.6667774730609608,0.6474905298568432,0.6448002071208553,0.013179101992227278
987,88.0,NOR,MCB,0.6938775510204082,0.673469387755102,0.7083333333333334,0.7083333333333334,0.6875,0.6943027210884354,0.013222720760153198,0.88,0.76,0.64,0.875,0.75,0.781,0.08935323161475471,0.6470588235294118,0.6551724137931034,0.7619047619047619,0.65625,0.6666666666666666,0.6774105331787887,0.04270417720197887,0.7457627118644068,0.7037037037037037,0.6956521739130435,0.75,0.7058823529411765,0.7202001884844661,0.022896335130656833,0.66332495807108,0.6658328118479393,0.7077213895435063,0.6884463184107628,0.6846531968814576,0.6819957349509492,0.01625004263152157
988,89.0,NOR,MCB,0.6862745098039216,0.6470588235294118,0.5882352941176471,0.5490196078431373,0.6862745098039216,0.6313725490196079,0.05462113049876124,0.7307692307692307,0.6923076923076923,0.6,0.6,0.68,0.6606153846153846,0.052249741654467344,0.6785714285714286,0.6428571428571429,0.5769230769230769,0.5357142857142857,0.68,0.6228131868131869,0.05739894434340859,0.7037037037037038,0.6666666666666666,0.5882352941176471,0.5660377358490566,0.68,0.6409286800674148,0.053879424712524104,0.6838803314120883,0.6445033866354896,0.588348405414552,0.5477225575051662,0.6861262498762387,0.630116186168707,0.05434695877602933
989,90.0,NOR,MCB,0.5579710144927537,0.6231884057971014,0.635036496350365,0.5912408759124088,0.583941605839416,0.598275679678409,0.02775399696486885,0.5588235294117647,0.6029411764705882,0.6119402985074627,0.5441176470588235,0.5294117647058824,0.5694468832309043,0.03251090459594199,0.5507246376811594,0.6212121212121212,0.6307692307692307,0.5967741935483871,0.5901639344262295,0.5979288235274256,0.027965929748295388,0.5547445255474452,0.6119402985074627,0.6212121212121212,0.5692307692307692,0.5581395348837209,0.5830534498763038,0.027941721776216802,0.5579825604937183,0.6225793459606629,0.6341389407393674,0.5890446265246043,0.5810300404698441,0.5969551028376394,0.027836242348405364
990,91.0,NOR,MCB,0.875,0.9,0.759493670886076,0.8860759493670886,0.8860759493670886,0.8613291139240505,0.05153173729582734,0.9859154929577465,1.0,0.8450704225352113,0.9859154929577465,0.971830985915493,0.9577464788732396,0.05703790628539885,0.8860759493670886,0.8987341772151899,0.8823529411764706,0.8974358974358975,0.9078947368421053,0.8944987404073504,0.009213928420692965,0.9333333333333333,0.9466666666666668,0.8633093525179857,0.9395973154362417,0.9387755102040817,0.9243364356316619,0.030806718704244732,0.0,0.3333333333333333,0.0,0.0,0.348538194807164,0.13637430562809946,0.16709292514814403
991,92.0,NOR,MCB,0.835820895522388,0.8805970149253731,0.9090909090909091,0.8333333333333334,0.8939393939393939,0.8705563093622795,0.030739546866767394,0.9333333333333333,0.95,1.0,0.9166666666666666,0.9833333333333333,0.9566666666666667,0.030912061651652348,0.8888888888888888,0.9193548387096774,0.9090909090909091,0.9016393442622951,0.9076923076923077,0.9053332577288156,0.010003519949836212,0.9105691056910569,0.9344262295081968,0.9523809523809523,0.9090909090909091,0.944,0.930093439334223,0.017499740677402814,0.0,0.5209880722517276,0.0,0.0,0.0,0.10419761445034552,0.208395228900691
992,93.0,NOR,MCB,0.9508196721311475,0.9672131147540983,0.9333333333333333,0.9833333333333333,0.85,0.9369398907103825,0.046546793224765674,0.9,0.9,0.9,0.9,0.9,0.9,0.0,0.8181818181818182,0.9,0.75,1.0,0.5294117647058824,0.7995187165775401,0.15877494350389032,0.8571428571428572,0.9,0.8181818181818182,0.9473684210526316,0.6666666666666667,0.8378719526087949,0.09583286488898804,0.9298956298171001,0.9393364366277243,0.9197825830053534,0.9486832980505138,0.8694826047713663,0.9214361104544115,0.02769944144793854
993,94.0,NOR,MCB,0.9270833333333334,0.9270833333333334,0.9270833333333334,0.9578947368421052,0.9368421052631579,0.9351973684210526,0.011961508171923745,0.9397590361445783,0.963855421686747,0.926829268292683,0.9634146341463414,0.975609756097561,0.9538936232735822,0.017853533904143157,0.975,0.9523809523809523,0.987012987012987,0.9875,0.9523809523809523,0.9708549783549782,0.015734665329591203,0.9570552147239264,0.9580838323353292,0.9559748427672956,0.9753086419753086,0.963855421686747,0.9620555906977213,0.007164312660923301,0.8917290636126908,0.8168748513121269,0.9276999394741537,0.943030124723004,0.8218407016184907,0.8802349361480932,0.052445522576847356
994,95.0,NOR,MCB,0.9344262295081968,0.9672131147540983,0.9180327868852459,0.9672131147540983,0.9666666666666667,0.9507103825136612,0.02065082197845975,1.0,1.0,0.7692307692307693,1.0,0.9166666666666666,0.9371794871794872,0.08996310150178888,0.75,0.8571428571428571,0.8333333333333334,0.8666666666666667,0.9166666666666666,0.8447619047619048,0.054614709006908534,0.8571428571428571,0.923076923076923,0.8,0.9285714285714286,0.9166666666666666,0.8850915750915751,0.049703274972007765,0.9583148474999099,0.9793792286287205,0.8585915718078574,0.9789450103725609,0.9474014167418393,0.9445264150101776,0.04468230545873094
