Unnamed: 0,Dataset,Scaling technique,Model,acc_fold1,acc_fold2,acc_fold3,acc_fold4,acc_fold5,acc_mean,acc_stddev,recall_fold1,recall_fold2,recall_fold3,recall_fold4,recall_fold5,recall_mean,recall_stddev,precision_fold1,precision_fold2,precision_fold3,precision_fold4,precision_fold5,precision_mean,precision_stddev,f1_fold1,f1_fold2,f1_fold3,f1_fold4,f1_fold5,f1_mean,f1_stddev,gmean_fold1,gmean_fold2,gmean_fold3,gmean_fold4,gmean_fold5,gmean_mean,gmean_stddev
282,283.0,NOR,Bagging,0.654320987654321,0.6172839506172839,0.7654320987654321,0.654320987654321,0.675,0.6732716049382714,0.0496979138379216,0.6585365853658537,0.6341463414634146,0.7804878048780488,0.525,0.65,0.6496341463414634,0.0812103561820751,0.6585365853658537,0.6190476190476191,0.7619047619047619,0.7,0.6842105263157895,0.6847398985268048,0.0473067781101844,0.6585365853658537,0.6265060240963854,0.7710843373493976,0.6,0.6666666666666667,0.6645587226956607,0.0583168117954726,0.6542543698652726,0.6168369354035544,0.765092055676006,0.6401219396028975,0.674536878161602,0.6701684357418665,0.0510487517219854
283,284.0,NOR,Bagging,0.6296296296296297,0.6296296296296297,0.7283950617283951,0.6666666666666666,0.6875,0.6683641975308642,0.0373456790123456,0.5609756097560976,0.6341463414634146,0.6829268292682927,0.55,0.65,0.6156097560975611,0.0516670344699796,0.6571428571428571,0.6341463414634146,0.7567567567567568,0.7096774193548387,0.7027027027027027,0.6920852154841141,0.0428544197293125,0.605263157894737,0.6341463414634146,0.7179487179487181,0.619718309859155,0.6753246753246753,0.6504802404981399,0.0410534251550986,0.6266441788042624,0.6295565609336735,0.7275082767109435,0.6551856932831538,0.686476510887299,0.6650742441238664,0.0379268364752312
284,285.0,NOR,Bagging,0.7924528301886793,0.8301886792452831,0.8113207547169812,0.8113207547169812,0.7904761904761904,0.807151841868823,0.0145574299841843,0.8392857142857143,0.9107142857142856,0.8035714285714286,0.8035714285714286,0.7678571428571429,0.8250000000000002,0.0484452141651804,0.7833333333333333,0.796875,0.8333333333333334,0.8333333333333334,0.8269230769230769,0.8147596153846154,0.0207141809613464,0.8103448275862069,0.85,0.8181818181818182,0.8181818181818182,0.7962962962962962,0.8186009520492279,0.0176176775882531,0.7880808515447058,0.8209315266382279,0.8117441539232491,0.8117441539232491,0.7917210098477887,0.8048443391754443,0.0127062880319849
285,286.0,NOR,Bagging,0.7037037037037037,0.6666666666666666,0.6790123456790124,0.7037037037037037,0.7037037037037037,0.691358024691358,0.0156161859761401,0.8780487804878049,0.8536585365853658,0.6097560975609756,0.6829268292682927,0.7,0.7448780487804878,0.1036123282947446,0.6545454545454545,0.625,0.7142857142857143,0.717948717948718,0.7,0.6823559773559774,0.0364987565153146,0.7499999999999999,0.7216494845360826,0.6578947368421052,0.7000000000000001,0.7,0.7059088442756376,0.030222445840484,0.6789518464192417,0.636779243441594,0.6762522260005742,0.7036490255940899,0.7036490255940899,0.6798562734099179,0.0245015418690211
286,287.0,NOR,Bagging,0.4938271604938271,0.4074074074074074,0.5125,0.475,0.5125,0.4802469135802468,0.0389822268092925,0.5952380952380952,0.2619047619047619,0.7380952380952381,0.2857142857142857,0.1904761904761904,0.4142857142857142,0.2132780540624637,0.5102040816326531,0.3928571428571428,0.5254237288135594,0.5,0.6153846153846154,0.5087739137375942,0.0709348754303098,0.5494505494505494,0.3142857142857143,0.613861386138614,0.3636363636363636,0.2909090909090909,0.4264286208840665,0.1304989490183042,0.4784743764693455,0.3843711067980367,0.4407216683718092,0.4421410655034332,0.4067106266555946,0.4304837687596438,0.032358447004987
287,288.0,NOR,Bagging,0.4918032786885246,0.4754098360655737,0.4833333333333333,0.5166666666666667,0.5333333333333333,0.5001092896174864,0.0216262310546436,0.03125,0.15625,0.935483870967742,0.8709677419354839,1.0,0.5987903225806452,0.4162586343253004,1.0,0.5,0.5,0.5192307692307693,0.5333333333333333,0.6105128205128205,0.1951489257504759,0.0606060606060606,0.238095238095238,0.6516853932584269,0.6506024096385542,0.6956521739130436,0.4593282551022646,0.2597535376441233,0.1767766952966369,0.359597476114038,0.0,0.34660277212722,0.0,0.176595388707579,0.1579646605478296
288,289.0,NOR,Bagging,0.4756097560975609,0.4268292682926829,0.4512195121951219,0.4938271604938271,0.5308641975308642,0.4756699789220114,0.0356632274905197,0.8571428571428571,0.3333333333333333,0.5714285714285714,0.3902439024390244,0.5238095238095238,0.535191637630662,0.1826756013169132,0.4931506849315068,0.4242424242424242,0.4705882352941176,0.5,0.55,0.4875962688936097,0.0409436504915923,0.6260869565217392,0.3733333333333333,0.5161290322580646,0.4383561643835617,0.5365853658536585,0.4980981704700714,0.0863977747598733,0.2535462764185549,0.4183300132670378,0.4309458036856673,0.4838867031273071,0.5310850045437943,0.4235587602084722,0.0940079855842108
289,290.0,NOR,Bagging,0.3770491803278688,0.4426229508196721,0.5409836065573771,0.5245901639344263,0.4918032786885246,0.4754098360655738,0.0595603348347047,0.4482758620689655,0.5862068965517241,0.0344827586206896,0.0,0.0,0.2137931034482758,0.251889411968961,0.3714285714285714,0.4358974358974359,1.0,0.0,0.0,0.3614652014652014,0.3673364395058119,0.40625,0.5,0.0666666666666666,0.0,0.0,0.1945833333333333,0.2145554188963256,0.374280919760214,0.4280066064588417,0.1856953381770518,0.0,0.0,0.1975965728792215,0.1802978605650037
290,291.0,NOR,Bagging,0.4590163934426229,0.5245901639344263,0.4754098360655737,0.4918032786885246,0.4262295081967213,0.4754098360655738,0.0327868852459016,0.9333333333333332,0.1333333333333333,0.9666666666666668,0.032258064516129,0.0967741935483871,0.4324731182795698,0.4239278642468141,0.4745762711864407,0.5714285714285714,0.4833333333333333,0.5,0.3,0.4658676351896691,0.0896672659816971,0.6292134831460674,0.2162162162162162,0.6444444444444445,0.0606060606060606,0.1463414634146341,0.3393643335654845,0.2478773347919359,0.0,0.3470304129710849,0.0,0.1765865105236658,0.2723849268720587,0.1592003700733618,0.140771206186085
291,292.0,NOR,Bagging,0.9487179487179488,0.9487179487179488,0.935897435897436,0.935897435897436,0.935897435897436,0.941025641025641,0.0062807429302132,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9487179487179488,0.9487179487179488,0.935897435897436,0.935897435897436,0.935897435897436,0.941025641025641,0.0062807429302132,0.9736842105263158,0.9736842105263158,0.9668874172185432,0.9668874172185432,0.9668874172185432,0.9696061345416522,0.0033297350982413,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,293.0,NOR,Bagging,0.9487179487179488,0.922077922077922,0.948051948051948,0.948051948051948,0.948051948051948,0.942990342990343,0.0104593915041761,1.0,0.9594594594594594,1.0,1.0,1.0,0.991891891891892,0.0162162162162162,0.9487179487179488,0.9594594594594594,0.948051948051948,0.948051948051948,0.948051948051948,0.9504666504666504,0.0045037969457285,0.9736842105263158,0.9594594594594594,0.9733333333333332,0.9733333333333332,0.9733333333333332,0.9706287339971548,0.0055862904189888,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,294.0,NOR,Bagging,0.9113924050632912,0.9487179487179488,0.935897435897436,0.935897435897436,0.935897435897436,0.9335605322947096,0.012145422947935,0.972972972972973,1.0,1.0,1.0,1.0,0.9945945945945944,0.0108108108108107,0.935064935064935,0.9487179487179488,0.935897435897436,0.935897435897436,0.935897435897436,0.9382950382950384,0.0052214197366636,0.9536423841059604,0.9736842105263158,0.9668874172185432,0.9668874172185432,0.9668874172185432,0.965597769257581,0.0065316359682078,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,295.0,NOR,Bagging,0.9487179487179488,0.9487179487179488,0.9487179487179488,0.935897435897436,0.948051948051948,0.946020646020646,0.005068173175093,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9487179487179488,0.9487179487179488,0.9487179487179488,0.935897435897436,0.948051948051948,0.946020646020646,0.005068173175093,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9668874172185432,0.9733333333333332,0.9722546764261648,0.0026870681180671,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,296.0,NOR,Bagging,0.4893617021276595,0.4893617021276595,0.5531914893617021,0.5319148936170213,0.4565217391304347,0.5040703052728954,0.0342979998877844,0.0454545454545454,0.2272727272727272,0.2272727272727272,0.0454545454545454,0.1904761904761904,0.1471861471861471,0.084143194674004,0.25,0.4166666666666667,0.5555555555555556,0.5,0.3333333333333333,0.4111111111111111,0.1102746291182178,0.0769230769230769,0.2941176470588235,0.3225806451612903,0.0833333333333333,0.2424242424242424,0.2038757889801533,0.1042764535313882,0.2,0.4045199174779452,0.4369314487526514,0.2088931871468374,0.3598941643369749,0.3220477435428818,0.0991280808856086
296,297.0,NOR,Bagging,0.574468085106383,0.5,0.5869565217391305,0.5869565217391305,0.5,0.5496762257169288,0.0408160067570333,0.5416666666666666,0.8695652173913043,0.391304347826087,0.3043478260869565,0.8260869565217391,0.5865942028985508,0.2268254845957301,0.5909090909090909,0.5,0.6428571428571429,0.7,0.5,0.5867532467532467,0.0787933968858747,0.5652173913043478,0.634920634920635,0.4864864864864865,0.4242424242424242,0.6229508196721311,0.5467635513252049,0.0806987813828684,0.5742039227726821,0.3367811605397753,0.5533879157112112,0.5144417202695318,0.3790346907426672,0.4715698820071735,0.0957044330595187
297,298.0,NOR,Bagging,0.639344262295082,0.6833333333333333,0.65,0.4833333333333333,0.6166666666666667,0.6145355191256832,0.0690288312629035,0.696969696969697,0.65625,0.5625,0.59375,0.625,0.6268939393939394,0.046949072940305,0.6571428571428571,0.7241379310344828,0.72,0.5135135135135135,0.6451612903225806,0.6519911184026868,0.0762621853457368,0.676470588235294,0.6885245901639345,0.631578947368421,0.5507246376811593,0.634920634920635,0.6364438796738888,0.0483493828132911,0.6310850959010189,0.6846531968814576,0.649519052838329,0.4604927485081295,0.6160067253807264,0.6083513639019322,0.0774007049122281
298,299.0,NOR,Bagging,0.4,0.45,0.5,0.3333333333333333,0.4,0.4166666666666667,0.0557773351022717,0.6,0.9,0.5,0.5333333333333333,0.7666666666666667,0.6599999999999999,0.1511437873167284,0.4285714285714285,0.4736842105263157,0.5,0.3809523809523809,0.4423076923076923,0.4451031424715636,0.040563468114138,0.5,0.6206896551724138,0.5,0.4444444444444444,0.5609756097560975,0.5252219418745911,0.0603153477055785,0.3464101615137754,0.0,0.5,0.2666666666666666,0.1598610507770906,0.2545875757915065,0.1688742123177403
299,300.0,NOR,Bagging,0.5081967213114754,0.5573770491803278,0.5666666666666667,0.5333333333333333,0.5333333333333333,0.5397814207650273,0.0205580713548021,0.1153846153846153,0.0384615384615384,0.0,0.0769230769230769,0.2692307692307692,0.1,0.092946507489189,0.3,0.3333333333333333,0.0,0.3333333333333333,0.4375,0.2808333333333333,0.1478456402243006,0.1666666666666666,0.0689655172413793,0.0,0.125,0.3333333333333333,0.1387931034482758,0.1122074004985775,0.3038218101251,0.1904303974257688,0.0,0.260525052859453,0.4449312316583063,0.2399416984137256,0.1459783815881724
600,1.0,NOR,GLVQ,0.4918032786885246,0.5,0.5,0.5666666666666667,0.4833333333333333,0.508360655737705,0.0297990122006019,0.2666666666666666,0.3793103448275862,0.4,0.4333333333333333,0.5333333333333333,0.4025287356321839,0.0860961741058598,0.4705882352941176,0.4782608695652174,0.5,0.5909090909090909,0.4848484848484848,0.5049213361233822,0.0440694342379888,0.3404255319148936,0.4230769230769231,0.4444444444444445,0.5,0.507936507936508,0.4431766814745538,0.0606401367050724,0.4350256450233215,0.4821623522493072,0.4898979485566356,0.5507570547286101,0.4807401700618652,0.487716634123948,0.0369721900704348
601,2.0,NOR,GLVQ,0.425531914893617,0.5869565217391305,0.4782608695652174,0.5869565217391305,0.5652173913043478,0.5285846438482886,0.0652822451303333,0.4090909090909091,0.238095238095238,0.3181818181818182,0.4090909090909091,0.2727272727272727,0.3294372294372295,0.0698218880003055,0.391304347826087,0.625,0.4375,0.6,0.6,0.5307608695652174,0.0965555170039192,0.4,0.3448275862068965,0.3684210526315789,0.4864864864864865,0.3749999999999999,0.3949470250649923,0.0490274917305853,0.4242640687119285,0.4577377082170634,0.4459412925079223,0.5539117094069973,0.4767312946227961,0.4717172146933415,0.0444807863872358
602,3.0,NOR,GLVQ,0.4375,0.5,0.5,0.5,0.3492063492063492,0.4573412698412699,0.0592387353441998,0.5454545454545454,0.6666666666666666,1.0,1.0,0.4375,0.7299242424242424,0.2321311513814758,0.4615384615384615,0.5116279069767442,0.5,0.5,0.3783783783783784,0.4703089493787168,0.0489867830590724,0.4999999999999999,0.5789473684210527,0.6666666666666666,0.6666666666666666,0.4057971014492753,0.5636155606407323,0.1004268199768863,0.4194676139809671,0.4637388957601682,0.0,0.0,0.3360107525161235,0.2438434524514518,0.2032790800397229
603,4.0,NOR,GLVQ,0.5573770491803278,0.4333333333333333,0.5666666666666667,0.5166666666666667,0.5666666666666667,0.5281420765027323,0.0508789829582406,0.4666666666666667,0.4333333333333333,0.5333333333333333,0.5,0.6666666666666666,0.52,0.0805536398239638,0.56,0.4333333333333333,0.5714285714285714,0.5172413793103449,0.5555555555555556,0.527511767925561,0.0504889756331635,0.509090909090909,0.4333333333333333,0.5517241379310344,0.5084745762711865,0.606060606060606,0.5217367125374138,0.056851952927759,0.5487032611687344,0.4333333333333333,0.565685424949238,0.5163977794943222,0.557773351022717,0.5243786299936689,0.048509970939125
604,5.0,NOR,GLVQ,0.5166666666666667,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.53,0.0066666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5166666666666667,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.53,0.0066666666666666,0.6813186813186815,0.6956521739130436,0.6956521739130436,0.6956521739130436,0.6956521739130436,0.6927854753941711,0.0057333970377448,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,6.0,NOR,GLVQ,0.65,0.65,0.65,0.65,0.65,0.65,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.65,0.65,0.65,0.65,0.65,0.65,0.0,0.787878787878788,0.787878787878788,0.787878787878788,0.787878787878788,0.787878787878788,0.787878787878788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606,7.0,NOR,GLVQ,0.6190476190476191,0.6349206349206349,0.6349206349206349,0.6290322580645161,0.6290322580645161,0.6293906810035842,0.0058033894455023,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6190476190476191,0.6349206349206349,0.6349206349206349,0.6290322580645161,0.6290322580645161,0.6293906810035842,0.0058033894455023,0.7647058823529412,0.7766990291262136,0.7766990291262136,0.7722772277227723,0.7722772277227723,0.7725316792101825,0.0043842034217172,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,8.0,NOR,GLVQ,0.6825396825396826,0.6774193548387096,0.6774193548387096,0.6774193548387096,0.6774193548387096,0.6784434203789041,0.0020481310803891,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6825396825396826,0.6774193548387096,0.6774193548387096,0.6774193548387096,0.6774193548387096,0.6784434203789041,0.0020481310803891,0.8113207547169812,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.8084179970972423,0.0014513788098693,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,9.0,NOR,GLVQ,0.6721311475409836,0.6721311475409836,0.6721311475409836,0.6557377049180327,0.6666666666666666,0.6677595628415299,0.0063726250216888,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6721311475409836,0.6721311475409836,0.6721311475409836,0.6557377049180327,0.6666666666666666,0.6677595628415299,0.0063726250216888,0.8039215686274509,0.8039215686274509,0.8039215686274509,0.7920792079207921,0.8,0.800768782760629,0.0046026060877781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,10.0,NOR,GLVQ,0.6557377049180327,0.6557377049180327,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6622950819672131,0.0053540759405096,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6557377049180327,0.6557377049180327,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6622950819672131,0.0053540759405096,0.7920792079207921,0.7920792079207921,0.8,0.8,0.8,0.7968316831683169,0.0038803797905476,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,11.0,NOR,GLVQ,0.639344262295082,0.639344262295082,0.6557377049180327,0.6557377049180327,0.65,0.6480327868852458,0.0073970584738874,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.639344262295082,0.639344262295082,0.6557377049180327,0.6557377049180327,0.65,0.6480327868852458,0.0073970584738874,0.78,0.78,0.7920792079207921,0.7920792079207921,0.787878787878788,0.7864074407440744,0.0054518499976111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611,12.0,NOR,GLVQ,0.5714285714285714,0.576,0.576,0.576,0.568,0.5734857142857143,0.0032646529959053,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5714285714285714,0.576,0.576,0.576,0.568,0.5734857142857143,0.0032646529959053,0.7272727272727273,0.730964467005076,0.730964467005076,0.730964467005076,0.7244897959183673,0.7289311848412645,0.0026411787574526,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612,13.0,NOR,GLVQ,0.5441176470588235,0.5441176470588235,0.5441176470588235,0.5373134328358209,0.5373134328358209,0.5413959613696224,0.0033333705893888,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5441176470588235,0.5441176470588235,0.5441176470588235,0.5373134328358209,0.5373134328358209,0.5413959613696224,0.0033333705893888,0.7047619047619048,0.7047619047619048,0.7047619047619048,0.6990291262135923,0.6990291262135923,0.7024687933425798,0.0028084764503478,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,14.0,NOR,GLVQ,0.5782312925170068,0.5850340136054422,0.564625850340136,0.6190476190476191,0.5714285714285714,0.5836734693877551,0.0189501881322233,0.1621621621621621,0.1643835616438356,0.1232876712328767,0.2328767123287671,0.136986301369863,0.1639392817475009,0.0377749691262979,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2790697674418604,0.2823529411764706,0.2195121951219512,0.3777777777777777,0.2409638554216867,0.2799353073879493,0.0543129260651389,0.4026936331284146,0.4054424270396916,0.3511234415883916,0.4825730124331106,0.3701166050988026,0.4023898238576822,0.0449634451892246
614,15.0,NOR,GLVQ,0.5,0.5851063829787234,0.5851063829787234,0.5797872340425532,0.6149732620320856,0.5729946524064171,0.0385485412077649,1.0,0.1702127659574468,0.1789473684210526,0.1684210526315789,0.2340425531914893,0.3503247480403135,0.3257296328509517,0.5,1.0,1.0,1.0,1.0,0.9,0.2,0.6666666666666666,0.2909090909090909,0.3035714285714285,0.2882882882882883,0.3793103448275862,0.3857491638526121,0.1443624214644259,0.0,0.4125684985035173,0.4230217115244235,0.4103913408340616,0.4837794468468967,0.3459521995417798,0.1750480610361568
615,16.0,NOR,GLVQ,0.6447368421052632,0.5657894736842105,0.5657894736842105,0.5921052631578947,0.5789473684210527,0.5894736842105263,0.0293040229622632,0.3076923076923077,0.1538461538461538,0.1842105263157894,0.2105263157894736,0.1842105263157894,0.2080971659919028,0.0529328035303892,1.0,1.0,0.7777777777777778,0.8888888888888888,0.875,0.9083333333333332,0.0840708108356753,0.4705882352941176,0.2666666666666667,0.2978723404255319,0.3404255319148936,0.3043478260869565,0.3359801200776333,0.0712688797237856,0.5547001962252291,0.3922322702763681,0.4177502070101985,0.4527539614232961,0.42351255103766,0.4481898371945504,0.0566252181347701
616,17.0,NOR,GLVQ,0.5877862595419847,0.5572519083969466,0.6030534351145038,0.6030534351145038,0.5725190839694656,0.584732824427481,0.0178044332667032,0.1818181818181818,0.1212121212121212,0.2121212121212121,0.2121212121212121,0.1515151515151515,0.1757575757575757,0.0353391023930018,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3076923076923077,0.2162162162162162,0.35,0.35,0.2631578947368421,0.2974132837290731,0.0517740847097293,0.4264014327112209,0.3481553119113957,0.4605661864718383,0.4605661864718383,0.3892494720807615,0.4169877179294109,0.0433453440821247
617,18.0,NOR,GLVQ,0.5901639344262295,0.6065573770491803,0.6229508196721312,0.6065573770491803,0.5901639344262295,0.6032786885245901,0.0122677291369637,0.1935483870967742,0.2258064516129032,0.2333333333333333,0.2,0.1666666666666666,0.2038709677419354,0.0238951732357347,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3243243243243243,0.3684210526315789,0.3783783783783783,0.3333333333333333,0.2857142857142857,0.3380342748763801,0.0331615615168418,0.4399413450640598,0.4751909633114914,0.4830458915396479,0.447213595499958,0.408248290463863,0.450728017175804,0.0267436398925721
618,19.0,NOR,GLVQ,0.5875,0.65,0.6708860759493671,0.6075949367088608,0.620253164556962,0.627246835443038,0.0297892910066099,0.175,0.3,0.3333333333333333,0.225,0.25,0.2566666666666667,0.0556277308942621,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2978723404255319,0.4615384615384615,0.5,0.3673469387755101,0.4,0.4053515481479007,0.0709084877403445,0.4183300132670378,0.5477225575051661,0.5773502691896257,0.4743416490252569,0.5,0.5035488977974173,0.0557240898864471
619,20.0,NOR,GLVQ,0.5245901639344263,0.5245901639344263,0.5245901639344263,0.5166666666666667,0.5166666666666667,0.5214207650273224,0.0038817050568695,0.0,0.0,0.4827586206896552,0.0,0.0,0.096551724137931,0.193103448275862,0.0,0.0,0.5,0.0,0.0,0.1,0.2,0.0,0.0,0.4912280701754385,0.0,0.0,0.0982456140350877,0.1964912280701754,0.0,0.0,0.5211062503347383,0.0,0.0,0.1042212500669476,0.2084425001338953
620,21.0,NOR,GLVQ,0.7076923076923077,0.5076923076923077,0.515625,0.578125,0.609375,0.5837019230769231,0.0727677861602421,0.6129032258064516,0.0,0.0,0.5483870967741935,0.4838709677419355,0.3290322580645161,0.2717347056600346,0.7307692307692307,0.0,0.0,0.5666666666666667,0.625,0.3844871794871795,0.3183104848414929,0.6666666666666667,0.0,0.0,0.5573770491803278,0.5454545454545454,0.353899652260308,0.2920306357917279,0.6976512506633827,0.0,0.0,0.5765030929897809,0.5932167886681659,0.3734742264642658,0.3077545297705067
621,22.0,NOR,GLVQ,0.6206896551724138,0.6206896551724138,0.6162790697674418,0.6162790697674418,0.6162790697674418,0.6180433039294307,0.0021607367418296,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6206896551724138,0.6206896551724138,0.6162790697674418,0.6162790697674418,0.6162790697674418,0.6180433039294307,0.0021607367418296,0.7659574468085107,0.7659574468085107,0.762589928057554,0.762589928057554,0.762589928057554,0.7639369355579367,0.0016497405278197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,23.0,NOR,GLVQ,0.5483870967741935,0.5483870967741935,0.5645161290322581,0.5573770491803278,0.5573770491803278,0.5552088841882602,0.0061498008503888,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5483870967741935,0.5483870967741935,0.5645161290322581,0.5573770491803278,0.5573770491803278,0.5552088841882602,0.0061498008503888,0.7083333333333333,0.7083333333333333,0.7216494845360826,0.7157894736842105,0.7157894736842105,0.713979019714234,0.0050821071842494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,24.0,NOR,GLVQ,0.6595744680851063,0.6382978723404256,0.5531914893617021,0.717391304347826,0.6086956521739131,0.6354301572617946,0.054381492121564,0.3636363636363636,0.5,0.3809523809523809,0.4285714285714285,0.3809523809523809,0.4108225108225108,0.0495552831904906,0.8,0.6470588235294118,0.5,0.9,0.6153846153846154,0.6924886877828055,0.1411952070175036,0.5000000000000001,0.5641025641025642,0.4324324324324324,0.5806451612903225,0.4705882352941176,0.5095536786238875,0.0558334039405352,0.5783990443849769,0.6164414002968976,0.5135525910130955,0.6414269805898185,0.5520524474738834,0.5803744927517345,0.0453859786454571
624,25.0,NOR,GLVQ,0.6170212765957447,0.574468085106383,0.5957446808510638,0.4893617021276595,0.6521739130434783,0.5857539315448659,0.0546038608568265,0.3333333333333333,0.238095238095238,0.1904761904761904,0.0909090909090909,0.3809523809523809,0.2467532467532467,0.1029902792499594,0.6363636363636364,0.5555555555555556,0.6666666666666666,0.3333333333333333,0.7272727272727273,0.5838383838383839,0.1369273794168124,0.4374999999999999,0.3333333333333332,0.2962962962962963,0.1428571428571428,0.5,0.3419973544973544,0.123212066908541,0.5310850045437943,0.4488487512127013,0.4193139346887673,0.2763397118831029,0.5789974915645967,0.4509169787785925,0.1042226292014575
625,26.0,NOR,GLVQ,0.5694444444444444,0.5694444444444444,0.5555555555555556,0.5633802816901409,0.5633802816901409,0.5642410015649453,0.0051199665113789,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5694444444444444,0.5694444444444444,0.5555555555555556,0.5633802816901409,0.5633802816901409,0.5642410015649453,0.0051199665113789,0.7256637168141593,0.7256637168141593,0.7142857142857143,0.7207207207207207,0.7207207207207207,0.7214109178710949,0.0041927048082627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,27.0,NOR,GLVQ,0.5245901639344263,0.5166666666666667,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5282513661202185,0.0067095280778888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,28.0,NOR,GLVQ,0.4375,0.45,0.475,0.569620253164557,0.4683544303797468,0.4800949367088606,0.0466875015484144,0.525,0.4,0.5,0.5384615384615384,0.4615384615384615,0.485,0.0499170910243311,0.4468085106382978,0.4444444444444444,0.4761904761904761,0.5675675675675675,0.4615384615384615,0.4793098920758495,0.045578308472123,0.4827586206896551,0.4210526315789474,0.4878048780487805,0.5526315789473685,0.4615384615384615,0.4811572341606426,0.0427850372477924,0.4286607049870561,0.447213595499958,0.4743416490252569,0.5683985600588051,0.468220855185637,0.4773670729513425,0.0482930235479825
628,29.0,NOR,GLVQ,0.5531914893617021,0.5319148936170213,0.5434782608695652,0.5434782608695652,0.5217391304347826,0.5387604070305273,0.0108568626940339,0.2916666666666667,0.2916666666666667,0.2608695652173913,0.391304347826087,0.3478260869565217,0.3166666666666666,0.0467011979542192,0.6363636363636364,0.5833333333333334,0.6,0.5625,0.5333333333333333,0.5831060606060606,0.0347095385465681,0.4,0.3888888888888889,0.3636363636363636,0.4615384615384615,0.4210526315789474,0.4070232691285323,0.032952495621336,0.4908584612548787,0.4777665429529546,0.4642207935665787,0.5217391304347826,0.4919003695210765,0.4892970595460542,0.0190969897630427
629,30.0,NOR,GLVQ,0.574468085106383,0.5869565217391305,0.5869565217391305,0.5652173913043478,0.5217391304347826,0.5670675300647549,0.0240997884680267,0.0,0.5,0.5,0.65,0.45,0.42,0.220454076850486,0.0,0.5263157894736842,0.5263157894736842,0.5,0.45,0.4005263157894737,0.2021929634280921,0.0,0.5128205128205129,0.5128205128205129,0.5652173913043479,0.45,0.4081716833890748,0.2073257536190449,0.0,0.5717718748968655,0.5717718748968655,0.570087712549569,0.509524665365068,0.4446312255416735,0.2235964690365593
630,31.0,NOR,GLVQ,0.5365853658536586,0.4878048780487805,0.5853658536585366,0.4672131147540984,0.4918032786885246,0.5137544982007197,0.0423574643847333,0.5901639344262295,0.4262295081967213,0.5645161290322581,0.5901639344262295,0.4754098360655737,0.5292966684294025,0.0665983314590533,0.5294117647058824,0.4814814814814814,0.5932203389830508,0.4736842105263157,0.4915254237288136,0.5138646438851089,0.0440481929246701,0.5581395348837209,0.4521739130434782,0.5785123966942148,0.5255474452554745,0.4833333333333333,0.5195413246420444,0.0465894181929079,0.5343811318499259,0.4834653685213578,0.5851593138007487,0.4507451503235252,0.4915299787070475,0.5090561886405209,0.0464656296768322
