Dataset,Scaling technique,Model,acc_fold1,acc_fold2,acc_fold3,acc_fold4,acc_fold5,acc_mean,acc_stddev,f1_fold1,f1_fold2,f1_fold3,f1_fold4,f1_fold5,f1_mean,f1_stddev,gmean_fold1,gmean_fold2,gmean_fold3,gmean_fold4,gmean_fold5,gmean_mean,gmean_stddev
69.0,MMS,GKELM,0.8333333333333334,0.8333333333333334,0.8166666666666667,0.8,0.85,0.8266666666666665,0.016996731711975938,0.7058823529411764,0.7058823529411764,0.6451612903225806,0.6249999999999999,0.7272727272727273,0.6818397446955322,0.03948750567105685,0.7385489458759964,0.7385489458759964,0.6900655593423543,0.6811611145540121,0.7559289460184544,0.7208507023333628,0.02959705132641102
70.0,SS,GKELM,0.8571428571428571,0.9047619047619048,0.8571428571428571,0.8548387096774194,0.8870967741935484,0.8721966205837173,0.02018435517771328,0.8941176470588236,0.926829268292683,0.8915662650602411,0.8941176470588236,0.9156626506024096,0.9044586956145961,0.01418492485266718,0.8302664654363188,0.8946750577612211,0.8350684080479478,0.8136466714264522,0.8661930270132966,0.8479699259370473,0.028883899422658812
70.0,MMS,GKELM,0.8253968253968254,0.7777777777777778,0.8412698412698413,0.7903225806451613,0.8064516129032258,0.8082437275985663,0.022967395281111934,0.8817204301075269,0.8541666666666666,0.891304347826087,0.8631578947368421,0.8723404255319149,0.8725379529738074,0.013130301841626087,0.715078924651486,0.6030226891555273,0.7385489458759964,0.6172133998483676,0.6546536707079771,0.665703526047871,0.053191473250141626
71.0,SS,GKELM,0.8524590163934426,0.8360655737704918,0.8833333333333333,0.8,0.9666666666666667,0.8677049180327868,0.05631183997251826,0.7567567567567567,0.7368421052631577,0.7999999999999999,0.6470588235294117,0.9473684210526315,0.7776052213203914,0.09844767359058765,0.816496580927726,0.7948001743036867,0.8371968633082948,0.7228171956526724,0.9613853931684677,0.8265392414721695,0.07767052946262329
71.0,MMS,GKELM,0.8688524590163934,0.7377049180327869,0.7666666666666667,0.7833333333333333,0.85,0.801311475409836,0.05000325469415324,0.7333333333333334,0.33333333333333337,0.4166666666666667,0.4799999999999999,0.6896551724137931,0.5305977011494253,0.1554700321681478,0.7608859102526822,0.447213595499958,0.512989176042577,0.5619514869490163,0.7254762501100117,0.601703283770849,0.12163578241017328
72.0,SS,GKELM,0.7704918032786885,0.7540983606557377,0.7868852459016393,0.8,0.85,0.792295081967213,0.03271960309611042,0.8627450980392157,0.854368932038835,0.8737864077669905,0.88,0.9072164948453608,0.8756233865380804,0.018101137420817093,0.44789273574770366,0.3657028873603655,0.45295383125908056,0.5367051081914128,0.6915640748081247,0.4989637274733375,0.11045624822986602
72.0,MMS,GKELM,0.7704918032786885,0.7704918032786885,0.7704918032786885,0.7833333333333333,0.7666666666666667,0.772295081967213,0.005714498999956877,0.8703703703703703,0.8703703703703703,0.8703703703703703,0.8785046728971964,0.8679245283018869,0.8715080624620389,0.0036242876415832617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.0,SS,GKELM,0.723404255319149,0.7872340425531915,0.851063829787234,0.8297872340425532,0.7659574468085106,0.7914893617021276,0.04543437554055876,0.8059701492537314,0.8529411764705883,0.8955223880597014,0.8857142857142857,0.8405797101449275,0.8561455419286469,0.0322334600298488,0.6396021490668313,0.7086356624983688,0.8058229640253803,0.7187952884282608,0.6503204338375557,0.7046352995712795,0.059388327017791336
73.0,MMS,GKELM,0.7021276595744681,0.7021276595744681,0.7021276595744681,0.6808510638297872,0.6808510638297872,0.6936170212765959,0.010423360607588006,0.825,0.825,0.825,0.810126582278481,0.810126582278481,0.8190506329113922,0.0072864568297980456,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,SS,GKELM,0.7540983606557377,0.8688524590163934,0.7704918032786885,0.75,0.7333333333333333,0.7753551912568305,0.048220258678994946,0.7540983606557378,0.8787878787878787,0.7999999999999999,0.7761194029850748,0.7333333333333334,0.7884677951524048,0.050327445699902947,0.7566444492037343,0.8660254037844386,0.7571498280188443,0.7425222459389925,0.734968415259167,0.7714620684410354,0.048033168760849836
74.0,MMS,GKELM,0.7540983606557377,0.9180327868852459,0.7540983606557377,0.7166666666666667,0.7666666666666667,0.781912568306011,0.07009342251311645,0.761904761904762,0.927536231884058,0.7887323943661971,0.7462686567164178,0.78125,0.8011384089742869,0.06492431966764142,0.7559289460184545,0.909717652294684,0.7369555266607762,0.708683386892301,0.7654655446197431,0.7753502112971917,0.06992584452851214
75.0,SS,GKELM,0.7352941176470589,0.7128712871287128,0.7227722772277227,0.7029702970297029,0.7227722772277227,0.719336051252184,0.010843488990319916,0.12903225806451613,0.06451612903225806,0.0,0.0,0.0,0.03870967741935484,0.05161290322580645,0.2626128657194451,0.18440127824292465,0.0,0.0,0.0,0.08940282879247394,0.11225419339919715
75.0,MMS,GKELM,0.7156862745098039,0.7128712871287128,0.7227722772277227,0.7227722772277227,0.7227722772277227,0.7193748786643368,0.004255101748879044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.0,SS,GKELM,0.8064516129032258,0.7258064516129032,0.7741935483870968,0.7903225806451613,0.819672131147541,0.7832892649391856,0.032547444551185446,0.8064516129032259,0.711864406779661,0.7586206896551724,0.7868852459016393,0.8,0.7727643910479397,0.03459727800298871,0.8068715304598786,0.7245688373094719,0.7719024117939607,0.7905694150420949,0.8147349897041833,0.7817294368619179,0.03213577808617539
76.0,MMS,GKELM,0.7903225806451613,0.6774193548387096,0.8064516129032258,0.7903225806451613,0.7868852459016393,0.7702802749867794,0.04692681380341797,0.7936507936507938,0.6551724137931035,0.7857142857142856,0.7868852459016393,0.7547169811320755,0.7552279440383796,0.05180595984659449,0.7905694150420949,0.6746912874295423,0.801040989379861,0.7905694150420949,0.7768193328323317,0.7667380879451849,0.04666218668874844
77.0,SS,GKELM,0.7642276422764228,0.7560975609756098,0.7560975609756098,0.7560975609756098,0.7622950819672131,0.758963081434093,0.0035623433554126363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,MMS,GKELM,0.7642276422764228,0.7560975609756098,0.7560975609756098,0.7560975609756098,0.7622950819672131,0.758963081434093,0.0035623433554126363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,SS,GKELM,0.746031746031746,0.7301587301587301,0.7096774193548387,0.6935483870967742,0.7580645161290323,0.7274961597542242,0.023473561421694294,0.3846153846153846,0.45161290322580644,0.35714285714285715,0.42424242424242425,0.4444444444444444,0.4124116027341834,0.03613883569451457,0.5091750772173156,0.5805489101161392,0.4961976634488732,0.5640760748177662,0.5573204290227127,0.5414636309245614,0.032808469108595154
78.0,MMS,GKELM,0.7142857142857143,0.7142857142857143,0.7096774193548387,0.7096774193548387,0.7096774193548387,0.711520737327189,0.002257594232979878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.0,SS,GKELM,0.8431372549019608,0.803921568627451,0.7254901960784313,0.7843137254901961,0.78,0.7873725490196077,0.03814894220838383,0.8974358974358975,0.875,0.8333333333333333,0.8533333333333333,0.8607594936708861,0.8639724115546901,0.02146475499614909,0.7352146220938077,0.6367145399670133,0.3600411499115478,0.6885303726590963,0.580776710364308,0.6002554789991545,0.130704274305559
79.0,MMS,GKELM,0.7254901960784313,0.7254901960784313,0.7058823529411765,0.7058823529411765,0.72,0.7165490196078432,0.008937047550270784,0.8409090909090908,0.8409090909090908,0.8275862068965517,0.8275862068965517,0.8372093023255813,0.8348399795873732,0.006074806189646011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,SS,GKELM,0.7377049180327869,0.7377049180327869,0.7540983606557377,0.7333333333333333,0.75,0.7425683060109289,0.008009519851617583,0.0,0.1111111111111111,0.11764705882352941,0.0,0.0,0.0457516339869281,0.05607218454778357,0.0,0.2472066162365221,0.25,0.0,0.0,0.09944132324730441,0.12179345406485251
80.0,MMS,GKELM,0.7540983606557377,0.7377049180327869,0.7377049180327869,0.75,0.75,0.7459016393442623,0.006857869069951407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.0,SS,GKELM,0.8297872340425532,0.8297872340425532,0.7446808510638298,0.7608695652173914,0.8478260869565217,0.8025901942645698,0.04152046929176398,0.8620689655172413,0.8749999999999999,0.8064516129032259,0.8253968253968255,0.8771929824561403,0.8492220772546866,0.028315616270223415,0.828416869579514,0.7771239081558686,0.7001400420140049,0.6889448674792226,0.8425788675685038,0.7674409109594228,0.06348003826493392
81.0,MMS,GKELM,0.6382978723404256,0.6382978723404256,0.6382978723404256,0.6521739130434783,0.6521739130434783,0.6438482886216466,0.006797843874513897,0.7792207792207793,0.7792207792207793,0.7792207792207793,0.7837837837837839,0.7837837837837839,0.7810459810459811,0.002235406574670533,0.0,0.0,0.0,0.24253562503633297,0.24253562503633297,0.09701425001453319,0.11881770515720091
82.0,SS,GKELM,0.7327586206896551,0.7586206896551724,0.7478260869565218,0.8,0.7130434782608696,0.7504497751124437,0.029124149290135654,0.6516853932584269,0.6956521739130435,0.7070707070707072,0.735632183908046,0.6292134831460674,0.6838507882592582,0.03841769908229112,0.7033274554536334,0.7369058983549412,0.7429320641539521,0.7705141285294195,0.6837634587578277,0.7274886010499547,0.030574600834858332
82.0,MMS,GKELM,0.6982758620689655,0.7068965517241379,0.7565217391304347,0.7217391304347827,0.6782608695652174,0.7123388305847077,0.026188501120714268,0.5454545454545454,0.5641025641025641,0.6956521739130435,0.5789473684210527,0.5432098765432098,0.585473305686883,0.05661515357247479,0.6195121541733007,0.6324555320336759,0.7377111135633175,0.6441785361175563,0.6172133998483676,0.6502141471472436,0.04480887822323919
83.0,SS,GKELM,0.7720588235294118,0.7720588235294118,0.7941176470588235,0.8529411764705882,0.7867647058823529,0.7955882352941177,0.029922044043199692,0.5230769230769231,0.5230769230769231,0.588235294117647,0.7058823529411765,0.553846153846154,0.5788235294117647,0.06792902689926637,0.6241661103691335,0.6241661103691335,0.67700320038633,0.7639788995263488,0.6507483644103242,0.668012537012254,0.05183328019036211
83.0,MMS,GKELM,0.7058823529411765,0.7352941176470589,0.6985294117647058,0.7205882352941176,0.7132352941176471,0.7147058823529412,0.012650478333886236,0.13043478260869565,0.21739130434782608,0.0,0.05,0.048780487804878044,0.08932131495227995,0.07649870742265748,0.2695482331605978,0.35170714616946114,0.0,0.16012815380508713,0.15930061258670541,0.1881368291443703,0.11865457856796091
84.0,SS,GKELM,0.7258064516129032,0.7741935483870968,0.7580645161290323,0.7258064516129032,0.7540983606557377,0.7475938656795346,0.019020351833211123,0.7462686567164178,0.7999999999999999,0.7692307692307692,0.7462686567164178,0.7272727272727272,0.7578081619872663,0.02493736268385187,0.7216878364870322,0.7637626158259733,0.7569125885243729,0.7216878364870322,0.747756501105966,0.7423614756860754,0.017627527897388875
84.0,MMS,GKELM,0.7580645161290323,0.7903225806451613,0.7580645161290323,0.7419354838709677,0.8032786885245902,0.7703331570597568,0.0227703844582757,0.7826086956521738,0.821917808219178,0.7619047619047619,0.7575757575757576,0.7931034482758621,0.7834220943255467,0.023269460405361837,0.75,0.770551750371122,0.7582875444051551,0.739509972887452,0.8018795125754069,0.7640457560478271,0.02147634053880108
85.0,SS,GKELM,0.6708860759493671,0.7088607594936709,0.7435897435897436,0.7564102564102564,0.7435897435897436,0.7246673158065564,0.031196152992440728,0.7291666666666666,0.7472527472527473,0.7727272727272727,0.7865168539325843,0.761904761904762,0.7595136604968066,0.0199035644946084,0.6396021490668312,0.6969320524371696,0.7363373486588197,0.7493312526534633,0.7457544720753077,0.7135914549783183,0.04142733775722948
85.0,MMS,GKELM,0.7088607594936709,0.7341772151898734,0.717948717948718,0.782051282051282,0.7692307692307693,0.7424537487828627,0.028574323925136723,0.7766990291262135,0.7878787878787878,0.7608695652173914,0.8131868131868133,0.7906976744186046,0.7858663739655622,0.017220210986302994,0.6446583712203042,0.693663341375938,0.6988362419217079,0.7704433059612724,0.7687061147858074,0.715261475053006,0.04821292339429067
86.0,SS,GKELM,0.6923076923076923,0.6923076923076923,0.6615384615384615,0.6923076923076923,0.6923076923076923,0.6861538461538462,0.012307692307692308,0.6428571428571429,0.7058823529411765,0.6451612903225806,0.6875,0.6875,0.6737801572241799,0.025228125184857602,0.6784005252999682,0.6908492797077574,0.6600045913522576,0.6928750979276664,0.6928750979276664,0.6830009184430632,0.012701104615487782
86.0,MMS,GKELM,0.6615384615384615,0.676923076923077,0.7538461538461538,0.6923076923076923,0.6307692307692307,0.683076923076923,0.04081999741975877,0.6071428571428571,0.6865671641791045,0.7333333333333334,0.6774193548387096,0.625,0.6658925418988009,0.04523780103888549,0.6469626002023656,0.6763034552893868,0.75,0.6915044237902185,0.6312542858741912,0.6792049530312324,0.041256442265793065
87.0,SS,GKELM,0.7052631578947368,0.6894736842105263,0.6684210526315789,0.7210526315789474,0.7,0.696842105263158,0.017487629185090694,0.7199999999999999,0.7064676616915423,0.6834170854271358,0.7005649717514124,0.7015706806282722,0.7024040798996726,0.011753398941438415,0.7033355181304508,0.6870767555994792,0.6667774730609608,0.7178388072481797,0.7001353852639524,0.6950327878606045,0.017185736028858128
87.0,MMS,GKELM,0.7105263157894737,0.7157894736842105,0.6684210526315789,0.7263157894736842,0.7105263157894737,0.7063157894736841,0.019805144970765052,0.7263681592039799,0.7326732673267327,0.6865671641791045,0.7142857142857142,0.7120418848167538,0.7143872379624571,0.015858050557700367,0.7082029500360163,0.7130371559852985,0.6659459757016266,0.7251344947394193,0.7106643277384027,0.7045969808401527,0.02018287365112756
88.0,SS,GKELM,0.7959183673469388,0.8163265306122449,0.6458333333333334,0.7916666666666666,0.75,0.7599489795918367,0.060991146412946035,0.8000000000000002,0.816326530612245,0.6046511627906976,0.7826086956521738,0.76,0.7527172778110233,0.07635692788447958,0.7958224257542215,0.816496580927726,0.637931439685434,0.7905694150420949,0.7488416981504762,0.7579323119119905,0.06389595202631401
88.0,MMS,GKELM,0.7346938775510204,0.7959183673469388,0.6458333333333334,0.9166666666666666,0.625,0.7436224489795918,0.10620064056432449,0.7346938775510204,0.8000000000000002,0.6222222222222222,0.9166666666666666,0.64,0.7427165532879819,0.10832725665869515,0.7348469228349535,0.7958224257542215,0.6433607413250058,0.9166666666666666,0.6236095644623236,0.7428612642086342,0.10695677086562587
89.0,SS,GKELM,0.7843137254901961,0.7647058823529411,0.7450980392156863,0.7254901960784313,0.6862745098039216,0.7411764705882353,0.033734608890363234,0.7755102040816326,0.7500000000000001,0.7111111111111111,0.6956521739130435,0.7037037037037037,0.7271954385618982,0.030528378045715513,0.7834833462468451,0.7625866911626911,0.7358929688062399,0.7189736274183337,0.6838803314120883,0.7369633930092396,0.03453476034376595
89.0,MMS,GKELM,0.7843137254901961,0.7058823529411765,0.7647058823529411,0.6470588235294118,0.6078431372549019,0.7019607843137254,0.06724089489993038,0.7755102040816326,0.693877551020408,0.7499999999999999,0.6086956521739131,0.6153846153846153,0.6886936045321138,0.06796521118209353,0.7834833462468451,0.7049277104236128,0.7625866911626911,0.6397114734243629,0.6076436202502,0.6996705683015424,0.06793336445696549
90.0,SS,GKELM,0.5869565217391305,0.572463768115942,0.5474452554744526,0.5766423357664233,0.5036496350364964,0.5574315032264889,0.02986290770479892,0.5714285714285715,0.5693430656934305,0.5866666666666667,0.5857142857142857,0.4333333333333333,0.5492971845672575,0.058415638104645326,0.5858987207055242,0.5724780279075999,0.5392880088627953,0.576241755650193,0.4881371936900502,0.5524087413632326,0.03576409655060138
90.0,MMS,GKELM,0.6231884057971014,0.572463768115942,0.5109489051094891,0.5912408759124088,0.5109489051094891,0.5617581720088861,0.044543633543870934,0.6060606060606061,0.5426356589147286,0.5314685314685315,0.5882352941176471,0.43697478991596633,0.5410749760954958,0.05895556966014079,0.6217351701880307,0.568796458994521,0.5091905864260493,0.591211566864641,0.4937805857232234,0.5569428736392931,0.048544099666375205
91.0,SS,GKELM,0.8875,0.8875,0.8987341772151899,0.8987341772151899,0.8987341772151899,0.8942405063291139,0.005503600371443246,0.9403973509933775,0.9403973509933775,0.9466666666666668,0.9466666666666668,0.9466666666666668,0.9441589403973512,0.0030713248871983693,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91.0,MMS,GKELM,0.8875,0.8875,0.8987341772151899,0.8987341772151899,0.8987341772151899,0.8942405063291139,0.005503600371443246,0.9403973509933775,0.9403973509933775,0.9466666666666668,0.9466666666666668,0.9466666666666668,0.9441589403973512,0.0030713248871983693,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92.0,SS,GKELM,0.8955223880597015,0.8955223880597015,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.903663500678426,0.0066471906181361385,0.9448818897637796,0.9448818897637796,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9493813273340834,0.003673775392250662,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92.0,MMS,GKELM,0.8955223880597015,0.8955223880597015,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.903663500678426,0.0066471906181361385,0.9448818897637796,0.9448818897637796,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9493813273340834,0.003673775392250662,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93.0,SS,GKELM,0.9508196721311475,0.9836065573770492,0.9666666666666667,0.9833333333333333,0.9666666666666667,0.9702185792349727,0.012270162968777585,0.8571428571428572,0.9473684210526316,0.9,0.9473684210526316,0.9,0.9103759398496243,0.03401755041475282,0.9298956298171001,0.9486832980505138,0.9391485505499116,0.9486832980505138,0.9391485505499116,0.9411118654035903,0.007045088158636451
93.0,MMS,GKELM,0.8360655737704918,0.8360655737704918,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8344262295081968,0.0013385189851274212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94.0,SS,GKELM,0.9583333333333334,0.9375,0.96875,0.9473684210526315,0.9473684210526315,0.9518640350877193,0.010711995387561252,0.976470588235294,0.9651162790697675,0.9818181818181818,0.9704142011834319,0.9704142011834319,0.9728466902980214,0.005748279058973832,0.8320502943378436,0.7337993857053428,0.9201575383978459,0.7844645405527362,0.7844645405527362,0.8109872599093009,0.062811907044548
94.0,MMS,GKELM,0.8645833333333334,0.8645833333333334,0.8541666666666666,0.8631578947368421,0.8631578947368421,0.8619298245614037,0.003933577273059133,0.9273743016759777,0.9273743016759777,0.9213483146067416,0.9265536723163842,0.9265536723163842,0.9258408525182931,0.002276051565946422,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.0,SS,GKELM,0.9672131147540983,0.9836065573770492,0.9344262295081968,0.9508196721311475,0.9833333333333333,0.9638797814207651,0.019061876390736757,0.923076923076923,0.9600000000000001,0.8333333333333333,0.8799999999999999,0.9565217391304348,0.9105863991081382,0.04818990887538109,0.9793792286287205,0.989743318610787,0.8678739126192976,0.9102338386511682,0.9574271077563381,0.9409314812532624,0.045634820114087975
95.0,MMS,GKELM,0.8032786885245902,0.819672131147541,0.7868852459016393,0.7868852459016393,0.8333333333333334,0.8060109289617486,0.018287650853203857,0.0,0.15384615384615385,0.0,0.0,0.2857142857142857,0.0879120879120879,0.11546308164012041,0.0,0.28867513459481287,0.0,0.0,0.408248290463863,0.13938468501173518,0.1748482473008505
96.0,SS,GKELM,0.9705882352941176,0.9552238805970149,0.9850746268656716,0.9552238805970149,0.9104477611940298,0.9553116769095699,0.025027955473358152,0.9090909090909091,0.8571428571428572,0.9473684210526316,0.8421052631578948,0.6666666666666665,0.8444748234221919,0.09648229419274125,0.9450618740450408,0.9318911162960933,0.9486832980505138,0.8528028654224418,0.7319250547113998,0.8820728417050979,0.08281004893560073
96.0,MMS,GKELM,0.8382352941176471,0.8507462686567164,0.8507462686567164,0.835820895522388,0.835820895522388,0.8422739244951712,0.006973592078072215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97.0,SS,GKELM,0.8852459016393442,0.9016393442622951,0.9344262295081968,0.9180327868852459,0.9166666666666666,0.9112021857923498,0.016619569754913185,0.936936936936937,0.9454545454545454,0.962962962962963,0.9523809523809523,0.9523809523809523,0.95002327002327,0.008610207237974184,0.4714045207910317,0.5773502691896257,0.7453559924999299,0.7669649888473704,0.7380124046167461,0.6598176351889408,0.11594149909788061
97.0,MMS,GKELM,0.8524590163934426,0.8524590163934426,0.8524590163934426,0.8360655737704918,0.85,0.8486885245901638,0.006382925355387435,0.9203539823008848,0.9203539823008848,0.9203539823008848,0.9107142857142857,0.9189189189189189,0.9181390303071719,0.003753747341515786,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98.0,SS,GKELM,0.8481012658227848,0.8481012658227848,0.8354430379746836,0.8354430379746836,0.8461538461538461,0.8426484907497566,0.005926046369894018,0.9178082191780821,0.9178082191780821,0.9103448275862069,0.9103448275862069,0.9166666666666666,0.9145945520390489,0.0034948329814500907,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98.0,MMS,GKELM,0.8481012658227848,0.8481012658227848,0.8354430379746836,0.8354430379746836,0.8461538461538461,0.8426484907497566,0.005926046369894018,0.9178082191780821,0.9178082191780821,0.9103448275862069,0.9103448275862069,0.9166666666666666,0.9145945520390489,0.0034948329814500907,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99.0,SS,GKELM,0.8571428571428571,0.8571428571428571,0.8441558441558441,0.8441558441558441,0.8441558441558441,0.8493506493506493,0.006362311020216049,0.923076923076923,0.923076923076923,0.9154929577464789,0.9154929577464789,0.9154929577464789,0.9185265438786565,0.0037153690573092325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99.0,MMS,GKELM,0.8571428571428571,0.8571428571428571,0.8441558441558441,0.8441558441558441,0.8441558441558441,0.8493506493506493,0.006362311020216049,0.923076923076923,0.923076923076923,0.9154929577464789,0.9154929577464789,0.9154929577464789,0.9185265438786565,0.0037153690573092325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,SS,GKELM,0.8688524590163934,0.8688524590163934,0.8666666666666667,0.8666666666666667,0.8833333333333333,0.8708743169398907,0.0063057362783613645,0.9298245614035088,0.9298245614035088,0.9285714285714286,0.9285714285714286,0.9380530973451328,0.9309690154590016,0.003586101284308726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,MMS,GKELM,0.8688524590163934,0.8688524590163934,0.8666666666666667,0.8666666666666667,0.8833333333333333,0.8708743169398907,0.0063057362783613645,0.9298245614035088,0.9298245614035088,0.9285714285714286,0.9285714285714286,0.9380530973451328,0.9309690154590016,0.003586101284308726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0,SS,GKELM,0.8709677419354839,0.8804347826086957,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.8720196353436185,0.004242491854769772,0.9310344827586207,0.9364161849710982,0.9302325581395349,0.9302325581395349,0.9302325581395349,0.9316296684296648,0.0024133270840395018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0,MMS,GKELM,0.8709677419354839,0.8804347826086957,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.8720196353436185,0.004242491854769772,0.9310344827586207,0.9364161849710982,0.9302325581395349,0.9302325581395349,0.9302325581395349,0.9316296684296648,0.0024133270840395018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.0,SS,GKELM,0.9032258064516129,0.8064516129032258,0.8032786885245902,0.8852459016393442,0.8688524590163934,0.8534108937070334,0.041114102814165936,0.9142857142857143,0.806451612903226,0.8333333333333333,0.8852459016393442,0.875,0.8628633124323237,0.038332342496761714,0.8958280175293669,0.8102546544402055,0.7854190708679774,0.8882347881956881,0.8703882797784892,0.8500249621623454,0.04410935038524622
102.0,MMS,GKELM,0.8709677419354839,0.8548387096774194,0.8360655737704918,0.8852459016393442,0.8360655737704918,0.8566367001586462,0.019356861415519126,0.8857142857142858,0.8656716417910447,0.8611111111111112,0.888888888888889,0.8529411764705883,0.8708654207951838,0.01406225176758664,0.86315501077314,0.8550394359178937,0.8191432542575634,0.8876253645985945,0.8309489698388165,0.8511824070772016,0.024175228476784986
103.0,SS,GKELM,0.9166666666666666,0.9166666666666666,0.9,0.8833333333333333,0.8666666666666667,0.8966666666666667,0.019436506316150983,0.9514563106796116,0.9494949494949495,0.9433962264150945,0.9320388349514563,0.9215686274509803,0.9395909897984185,0.01127115495774882,0.7668115805072325,0.867179335547152,0.6324555320336759,0.6672848092813054,0.6602973412408395,0.7188057197220411,0.0870095190444155
103.0,MMS,GKELM,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8166666666666667,0.8166666666666667,0.8266666666666665,0.008164965809277286,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8990825688073394,0.8990825688073394,0.9050875729774812,0.004903065373377519,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.0,SS,GKELM,0.897196261682243,0.9158878504672897,0.9439252336448598,0.8867924528301887,0.9245283018867925,0.9136660201022746,0.020159301874293527,0.9325153374233127,0.9447852760736196,0.9629629629629629,0.925925925925926,0.9518072289156626,0.9435993462602967,0.013258434728336856,0.838870492807861,0.8762455522319459,0.9229582069908971,0.8277053544868208,0.8494907977044928,0.8630540808444035,0.034002530146155965
104.0,MMS,GKELM,0.8411214953271028,0.8691588785046729,0.9065420560747663,0.8301886792452831,0.8490566037735849,0.859213542585082,0.026876853117864044,0.903954802259887,0.9204545454545454,0.9418604651162791,0.898876404494382,0.9090909090909091,0.9148474252832004,0.015284006920152833,0.6085806194501846,0.6793662204867574,0.7844645405527362,0.5547001962252291,0.6201736729460423,0.6494570499321899,0.07826728699530157
105.0,SS,GKELM,0.873015873015873,0.92,0.952,0.92,0.92,0.9170031746031746,0.025245210936592617,0.6521739130434783,0.8148148148148148,0.8846153846153846,0.7916666666666667,0.8076923076923077,0.7901926173665303,0.075999324086422,0.7206350455013028,0.8793421577437803,0.9134917187262322,0.8302664654363188,0.8525280779606852,0.8392526930736638,0.06549157587664053
105.0,MMS,GKELM,0.8492063492063492,0.88,0.896,0.84,0.888,0.8706412698412699,0.02204685818107282,0.4864864864864865,0.6153846153846153,0.6829268292682926,0.4117647058823529,0.6666666666666666,0.5726458607376828,0.10595715065562875,0.5669467095138409,0.6666666666666666,0.7200822998230956,0.5091750772173155,0.7071067811865476,0.6339955068814932,0.08233988088549316
106.0,SS,GKELM,0.9285714285714286,0.8809523809523809,0.928,0.92,0.944,0.920304761904762,0.021155243047292622,0.8235294117647057,0.7169811320754718,0.823529411764706,0.8,0.8727272727272727,0.8073534456664314,0.05102605069953531,0.8571428571428571,0.7981392353888233,0.8683134537528795,0.8363959431901723,0.9113908515239395,0.8542764681997342,0.03725159866040842
106.0,MMS,GKELM,0.8968253968253969,0.873015873015873,0.864,0.848,0.896,0.8755682539682539,0.018813134473622435,0.6976744186046512,0.6,0.5405405405405406,0.4864864864864865,0.6976744186046512,0.6044751728472659,0.08414415405581357,0.7319250547113999,0.6546536707079771,0.6085806194501846,0.5669467095138409,0.7319250547113999,0.6588062218189605,0.06583426503284608
107.0,SS,GKELM,0.8461538461538461,0.8923076923076924,0.8,0.8307692307692308,0.84375,0.8425961538461539,0.029797765096290823,0.8529411764705882,0.8923076923076922,0.8266666666666665,0.8405797101449276,0.84375,0.851249049117975,0.02219477206161831,0.8457954947712432,0.8932596002688612,0.7859052479933757,0.8309489698388166,0.8454027929649518,0.8402624211674496,0.034372029237610416
